txn_id,account_id,timestamp,txn_type,channel,amount,merchant_category,device_info,ip_address,is_flagged
T0001730,A00099,2025-12-01T17:18:00,DEBIT,UPI,81792.09,UTILITIES,ANDROID 7,192.168.147.16,1
T0001731,A00186,2025-12-02T01:03:00,CREDIT,ATM,65005.07,FUEL,ANDROID 6,192.168.247.71,0
T0001732,A00108,2025-12-03T14:27:00,DEBIT,NETBANKING,31520.44,DINING,iOS 16,192.168.161.214,0
T0001733,A00174,2025-12-03T14:56:00,DEBIT,UPI,414.81,GROCERY,ANDROID 12,192.168.93.1,0
T0001734,A00095,2025-12-03T16:47:00,CREDIT,ATM,95252.06,DINING,ANDROID 7,192.168.169.6,0
T0001735,A00177,2025-12-01T12:08:00,CREDIT,BRANCH,97245.79,DINING,ANDROID 7,192.168.37.4,0
T0001736,A00166,2025-12-02T11:49:00,CREDIT,ATM,86757.0,FUEL,iOS 13,192.168.144.1,0
T0001737,A00115,2025-12-02T21:58:00,CREDIT,UPI,39912.39,RENT,iOS 15,192.168.21.134,0
T0001738,A00158,2025-12-01T10:01:00,CREDIT,NETBANKING,43018.16,UTILITIES,ANDROID 8,192.168.193.137,0
T0001739,A00186,2025-12-02T23:44:00,CREDIT,NETBANKING,38872.01,HEALTH,iOS 16,192.168.119.139,0
T0001740,A00111,2025-12-02T23:05:00,DEBIT,BRANCH,52937.41,HEALTH,iOS 12,192.168.186.8,0
T0001741,A00095,2025-12-03T15:48:00,CREDIT,NETBANKING,36333.98,FUEL,ANDROID 12,192.168.11.178,0
T0001742,A00153,2025-12-02T01:09:00,DEBIT,UPI,94329.64,E-COM,ANDROID 11,192.168.232.218,1
T0001743,A00162,2025-12-02T20:38:00,DEBIT,BRANCH,1518.52,FUEL,ANDROID 6,192.168.188.240,0
T0001744,A00036,2025-12-01T13:58:00,CREDIT,ATM,33594.66,TRAVEL,iOS 12,192.168.235.125,0
T0001745,A00117,2025-12-02T04:51:00,DEBIT,NETBANKING,48853.36,DINING,iOS 12,192.168.49.139,0
T0001746,A00173,2025-12-03T15:25:00,DEBIT,ATM,9235.61,DINING,iOS 15,192.168.136.46,0
T0001747,A00042,2025-12-01T18:37:00,CREDIT,ATM,51247.07,FUEL,ANDROID 10,192.168.187.69,0
T0001748,A00034,2025-12-01T16:11:00,CREDIT,ATM,37316.2,GROCERY,ANDROID 14,192.168.64.1,0
T0001749,A00148,2025-12-01T18:39:00,DEBIT,ATM,49719.65,GROCERY,iOS 12,192.168.25.17,0
T0001750,A00162,2025-12-02T12:15:00,DEBIT,ATM,41030.37,GROCERY,ANDROID 9,192.168.69.72,0
T0001751,A00121,2025-12-01T21:07:00,DEBIT,ATM,88748.04,RENT,ANDROID 7,192.168.248.134,0
T0001752,A00167,2025-12-03T16:45:00,DEBIT,NETBANKING,68900.29,HEALTH,ANDROID 8,192.168.214.19,0
T0001753,A00100,2025-12-02T22:01:00,CREDIT,UPI,48172.96,GROCERY,iOS 16,192.168.30.24,0
T0001754,A00030,2025-12-03T00:12:00,CREDIT,UPI,61061.32,HEALTH,iOS 12,192.168.44.81,0
T0001755,A00048,2025-12-02T14:10:00,DEBIT,UPI,74399.62,UTILITIES,iOS 15,192.168.27.211,0
T0001756,A00146,2025-12-01T18:17:00,DEBIT,UPI,3331.16,FUEL,iOS 16,192.168.160.175,0
T0001757,A00004,2025-12-01T09:18:00,CREDIT,ATM,90609.79,FUEL,iOS 16,192.168.159.144,0
T0001758,A00183,2025-12-02T07:20:00,CREDIT,NETBANKING,81082.28,E-COM,iOS 16,192.168.239.106,1
T0001759,A00152,2025-12-02T22:54:00,DEBIT,BRANCH,34494.15,RENT,ANDROID 13,192.168.59.106,0
T0001760,A00188,2025-12-01T15:00:00,DEBIT,BRANCH,20258.35,RENT,iOS 12,192.168.109.231,0
T0001761,A00198,2025-12-03T10:31:00,DEBIT,UPI,25818.8,GROCERY,ANDROID 14,192.168.206.57,0
T0001762,A00176,2025-12-01T21:30:00,DEBIT,BRANCH,89245.57,UTILITIES,iOS 17,192.168.184.113,0
T0001763,A00066,2025-12-02T20:46:00,DEBIT,ATM,87142.14,E-COM,ANDROID 6,192.168.207.221,0
T0001764,A00070,2025-12-02T22:15:00,CREDIT,UPI,74545.93,HEALTH,ANDROID 14,192.168.112.254,0
T0001765,A00184,2025-12-02T02:09:00,CREDIT,NETBANKING,54738.89,E-COM,ANDROID 9,192.168.195.236,0
T0001766,A00162,2025-12-03T19:00:00,CREDIT,BRANCH,91504.7,GROCERY,ANDROID 6,192.168.228.209,0
T0001767,A00114,2025-12-02T03:53:00,DEBIT,BRANCH,36042.6,TRAVEL,ANDROID 11,192.168.203.41,0
T0001768,A00053,2025-12-02T23:32:00,DEBIT,UPI,59426.96,TRAVEL,iOS 14,192.168.54.11,0
T0001769,A00127,2025-12-03T03:56:00,CREDIT,UPI,66624.94,FUEL,iOS 12,192.168.42.26,0
T0001770,A00119,2025-12-03T14:10:00,CREDIT,UPI,60122.65,GROCERY,ANDROID 10,192.168.227.175,0
T0001771,A00100,2025-12-01T12:41:00,DEBIT,NETBANKING,63402.9,DINING,iOS 14,192.168.119.81,0
T0001772,A00069,2025-12-03T08:41:00,DEBIT,NETBANKING,99821.18,FUEL,iOS 13,192.168.224.231,1
T0001773,A00081,2025-12-03T14:35:00,CREDIT,UPI,1107.04,DINING,iOS 17,192.168.25.21,0
T0001774,A00082,2025-12-01T16:34:00,CREDIT,NETBANKING,86289.23,E-COM,iOS 14,192.168.132.113,1
T0001775,A00163,2025-12-03T03:09:00,CREDIT,UPI,43834.27,GROCERY,iOS 15,192.168.51.196,0
T0001776,A00114,2025-12-03T09:04:00,DEBIT,NETBANKING,46396.37,GROCERY,iOS 17,192.168.187.165,0
T0001777,A00008,2025-12-02T00:44:00,DEBIT,UPI,1021.79,DINING,ANDROID 9,192.168.155.198,0
T0001778,A00185,2025-12-01T09:49:00,DEBIT,UPI,350.27,TRAVEL,ANDROID 6,192.168.109.110,0
T0001779,A00012,2025-12-02T19:34:00,CREDIT,UPI,7247.26,RENT,iOS 12,192.168.113.254,0
T0001780,A00168,2025-12-02T07:59:00,DEBIT,ATM,34643.51,UTILITIES,iOS 17,192.168.174.38,0
T0001781,A00012,2025-12-02T09:40:00,CREDIT,UPI,3374.1,DINING,iOS 16,192.168.6.165,0
T0001782,A00005,2025-12-02T12:09:00,CREDIT,UPI,7415.09,DINING,iOS 15,192.168.134.12,0
T0001783,A00200,2025-12-03T08:28:00,DEBIT,BRANCH,50120.34,E-COM,iOS 13,192.168.99.146,0
T0001784,A00074,2025-12-02T05:56:00,CREDIT,NETBANKING,2100.09,DINING,ANDROID 12,192.168.80.86,0
T0001785,A00084,2025-12-01T09:32:00,DEBIT,NETBANKING,63306.67,GROCERY,ANDROID 9,192.168.194.81,0
T0001786,A00066,2025-12-01T17:52:00,CREDIT,NETBANKING,28622.61,HEALTH,ANDROID 8,192.168.31.161,0
T0001787,A00048,2025-12-03T06:09:00,DEBIT,NETBANKING,78938.22,RENT,ANDROID 7,192.168.35.4,0
T0001788,A00189,2025-12-03T14:45:00,DEBIT,UPI,64332.95,DINING,iOS 12,192.168.182.63,0
T0001789,A00002,2025-12-03T04:29:00,CREDIT,ATM,24335.42,E-COM,iOS 12,192.168.45.99,0
T0001790,A00101,2025-12-02T15:18:00,DEBIT,NETBANKING,61645.82,GROCERY,ANDROID 11,192.168.233.86,0
T0001791,A00194,2025-12-03T20:49:00,CREDIT,ATM,85728.13,E-COM,ANDROID 12,192.168.159.43,0
T0001792,A00102,2025-12-01T12:10:00,DEBIT,NETBANKING,41937.07,E-COM,iOS 17,192.168.72.118,0
T0001793,A00095,2025-12-02T09:08:00,DEBIT,UPI,25620.66,HEALTH,iOS 17,192.168.64.1,0
T0001794,A00114,2025-12-01T16:49:00,DEBIT,ATM,84193.28,UTILITIES,iOS 16,192.168.3.47,0
T0001795,A00049,2025-12-02T14:27:00,DEBIT,UPI,64721.14,E-COM,ANDROID 14,192.168.63.134,0
T0001796,A00147,2025-12-02T18:22:00,DEBIT,ATM,56576.06,DINING,ANDROID 7,192.168.223.55,0
T0001797,A00138,2025-12-02T10:21:00,CREDIT,UPI,73046.49,TRAVEL,ANDROID 13,192.168.240.43,0
T0001798,A00181,2025-12-03T08:09:00,DEBIT,BRANCH,55623.5,GROCERY,iOS 14,192.168.121.123,0
T0001799,A00137,2025-12-03T13:15:00,DEBIT,UPI,54771.52,DINING,iOS 13,192.168.245.231,0
T0001800,A00045,2025-12-03T15:51:00,CREDIT,ATM,96146.42,RENT,iOS 17,192.168.49.132,0
T0001801,A00036,2025-12-01T20:28:00,CREDIT,NETBANKING,171.85,E-COM,ANDROID 10,192.168.65.161,0
T0001802,A00059,2025-12-01T18:14:00,DEBIT,UPI,25233.6,RENT,ANDROID 10,192.168.108.188,0
T0001803,A00034,2025-12-03T12:09:00,DEBIT,UPI,42174.95,TRAVEL,ANDROID 9,192.168.5.173,0
T0001804,A00033,2025-12-03T11:13:00,DEBIT,NETBANKING,3659.76,UTILITIES,iOS 14,192.168.76.57,0
T0001805,A00034,2025-12-01T17:54:00,CREDIT,BRANCH,35949.57,E-COM,iOS 12,192.168.124.96,0
T0001806,A00184,2025-12-01T22:14:00,DEBIT,NETBANKING,50358.65,DINING,ANDROID 6,192.168.208.65,0
T0001807,A00102,2025-12-01T22:27:00,DEBIT,UPI,34476.21,UTILITIES,iOS 15,192.168.233.118,0
T0001808,A00092,2025-12-02T12:09:00,DEBIT,NETBANKING,13245.32,FUEL,iOS 17,192.168.82.254,0
T0001809,A00154,2025-12-01T15:07:00,CREDIT,UPI,46994.16,DINING,iOS 12,192.168.81.150,0
T0001810,A00192,2025-12-02T21:14:00,DEBIT,UPI,94414.03,GROCERY,ANDROID 14,192.168.141.18,1
T0001811,A00159,2025-12-02T11:25:00,CREDIT,NETBANKING,15126.03,FUEL,iOS 13,192.168.60.108,0
T0001812,A00125,2025-12-01T09:57:00,DEBIT,ATM,40615.99,TRAVEL,iOS 15,192.168.201.118,0
T0001813,A00193,2025-12-03T20:52:00,DEBIT,BRANCH,23425.09,DINING,iOS 12,192.168.201.93,0
T0001814,A00093,2025-12-01T13:07:00,CREDIT,ATM,77891.35,RENT,ANDROID 6,192.168.225.248,0
T0001815,A00111,2025-12-02T11:43:00,DEBIT,ATM,60485.68,UTILITIES,iOS 16,192.168.213.89,0
T0001816,A00003,2025-12-02T05:38:00,CREDIT,NETBANKING,45388.85,E-COM,iOS 15,192.168.68.112,0
T0001817,A00031,2025-12-01T15:02:00,CREDIT,NETBANKING,25609.86,DINING,iOS 17,192.168.175.241,0
T0001818,A00168,2025-12-02T22:52:00,CREDIT,ATM,67366.94,FUEL,iOS 16,192.168.20.137,0
T0001819,A00189,2025-12-02T18:39:00,DEBIT,BRANCH,14794.51,UTILITIES,iOS 17,192.168.43.169,0
T0001820,A00154,2025-12-02T23:58:00,CREDIT,ATM,22099.28,TRAVEL,iOS 13,192.168.144.243,0
T0001821,A00118,2025-12-01T21:44:00,CREDIT,UPI,36498.82,UTILITIES,ANDROID 10,192.168.103.244,0
T0001822,A00009,2025-12-03T16:13:00,DEBIT,UPI,7914.62,TRAVEL,iOS 16,192.168.255.104,0
T0001823,A00008,2025-12-02T10:31:00,CREDIT,ATM,86363.53,DINING,iOS 16,192.168.137.128,0
T0001824,A00085,2025-12-03T15:20:00,CREDIT,BRANCH,58703.31,RENT,iOS 17,192.168.171.243,0
T0001825,A00052,2025-12-02T09:36:00,DEBIT,BRANCH,37103.35,HEALTH,iOS 14,192.168.201.99,0
T0001826,A00187,2025-12-03T01:35:00,CREDIT,UPI,43119.26,RENT,ANDROID 8,192.168.175.74,0
T0001827,A00095,2025-12-01T10:30:00,DEBIT,ATM,92533.04,RENT,ANDROID 11,192.168.94.195,0
T0001828,A00103,2025-12-03T01:40:00,DEBIT,ATM,78663.41,TRAVEL,ANDROID 12,192.168.154.217,0
T0001829,A00115,2025-12-01T21:24:00,DEBIT,NETBANKING,1403.95,RENT,ANDROID 11,192.168.60.69,0
T0001830,A00047,2025-12-02T11:16:00,DEBIT,ATM,5311.28,RENT,iOS 16,192.168.100.64,0
T0001831,A00041,2025-12-02T13:21:00,DEBIT,ATM,77686.32,RENT,ANDROID 6,192.168.231.146,0
T0001832,A00106,2025-12-02T00:01:00,CREDIT,NETBANKING,10469.77,GROCERY,ANDROID 7,192.168.253.241,0
T0001833,A00136,2025-12-03T17:06:00,CREDIT,NETBANKING,14251.77,FUEL,ANDROID 14,192.168.228.24,0
T0001834,A00143,2025-12-02T04:10:00,CREDIT,NETBANKING,20951.07,RENT,iOS 13,192.168.221.228,0
T0001835,A00130,2025-12-03T15:26:00,CREDIT,ATM,26742.58,HEALTH,ANDROID 13,192.168.99.165,0
T0001836,A00042,2025-12-03T20:22:00,DEBIT,BRANCH,79673.43,E-COM,ANDROID 13,192.168.236.116,0
T0001837,A00034,2025-12-03T00:24:00,CREDIT,BRANCH,68212.76,DINING,ANDROID 13,192.168.1.29,0
T0001838,A00072,2025-12-01T13:13:00,DEBIT,ATM,81538.34,HEALTH,iOS 12,192.168.12.238,0
T0001839,A00095,2025-12-02T07:13:00,DEBIT,UPI,2580.46,E-COM,ANDROID 8,192.168.65.17,0
T0001840,A00080,2025-12-01T21:43:00,CREDIT,BRANCH,66273.68,UTILITIES,ANDROID 6,192.168.154.59,0
T0001841,A00147,2025-12-03T08:15:00,DEBIT,NETBANKING,76318.23,FUEL,ANDROID 8,192.168.17.51,0
T0001842,A00032,2025-12-01T22:31:00,CREDIT,ATM,35138.89,E-COM,ANDROID 12,192.168.90.233,0
T0001843,A00185,2025-12-01T10:49:00,DEBIT,BRANCH,78420.1,TRAVEL,ANDROID 11,192.168.180.212,0
T0001844,A00169,2025-12-03T07:37:00,DEBIT,NETBANKING,14878.44,E-COM,iOS 15,192.168.116.180,0
T0001845,A00158,2025-12-01T21:58:00,DEBIT,UPI,28768.58,HEALTH,iOS 13,192.168.181.58,0
T0001846,A00034,2025-12-02T00:28:00,CREDIT,BRANCH,8756.41,TRAVEL,iOS 15,192.168.203.24,0
T0001847,A00013,2025-12-02T22:37:00,CREDIT,UPI,51169.49,DINING,iOS 12,192.168.81.213,0
T0001848,A00052,2025-12-02T11:01:00,DEBIT,UPI,1465.24,FUEL,ANDROID 7,192.168.181.166,0
T0001849,A00142,2025-12-02T00:10:00,DEBIT,UPI,96367.57,HEALTH,iOS 17,192.168.222.237,1
T0001850,A00182,2025-12-03T13:01:00,CREDIT,ATM,77946.1,HEALTH,ANDROID 13,192.168.134.34,0
T0001851,A00038,2025-12-01T23:19:00,DEBIT,NETBANKING,14206.36,E-COM,iOS 16,192.168.8.163,0
T0001852,A00028,2025-12-03T12:29:00,CREDIT,ATM,99713.97,TRAVEL,ANDROID 8,192.168.94.46,0
T0001853,A00188,2025-12-02T09:08:00,CREDIT,UPI,37733.84,TRAVEL,ANDROID 6,192.168.199.63,0
T0001854,A00163,2025-12-03T14:57:00,CREDIT,NETBANKING,6713.58,FUEL,ANDROID 10,192.168.203.176,0
T0001855,A00126,2025-12-02T03:49:00,DEBIT,NETBANKING,680.98,TRAVEL,ANDROID 14,192.168.156.198,0
T0001856,A00032,2025-12-03T05:35:00,CREDIT,NETBANKING,1404.53,FUEL,ANDROID 12,192.168.89.103,0
T0001857,A00170,2025-12-01T12:54:00,CREDIT,BRANCH,22962.4,HEALTH,iOS 15,192.168.32.81,0
T0001858,A00188,2025-12-02T03:53:00,CREDIT,UPI,36185.14,RENT,ANDROID 8,192.168.34.95,0
T0001859,A00023,2025-12-02T14:13:00,CREDIT,UPI,7795.44,TRAVEL,ANDROID 10,192.168.8.146,0
T0001860,A00172,2025-12-01T15:14:00,CREDIT,NETBANKING,59113.91,HEALTH,ANDROID 11,192.168.94.16,0
T0001861,A00123,2025-12-03T15:50:00,DEBIT,NETBANKING,1865.11,E-COM,ANDROID 8,192.168.7.19,0
T0001862,A00160,2025-12-03T20:10:00,CREDIT,UPI,13638.73,FUEL,ANDROID 7,192.168.103.147,0
T0001863,A00063,2025-12-03T12:19:00,CREDIT,BRANCH,46302.6,HEALTH,ANDROID 14,192.168.242.56,0
T0001864,A00019,2025-12-01T20:15:00,CREDIT,BRANCH,89324.98,UTILITIES,ANDROID 8,192.168.67.113,0
T0001865,A00167,2025-12-02T11:34:00,DEBIT,BRANCH,95916.43,HEALTH,iOS 15,192.168.180.61,0
T0001866,A00164,2025-12-01T23:11:00,CREDIT,NETBANKING,11573.05,FUEL,iOS 15,192.168.168.80,0
T0001867,A00049,2025-12-01T11:06:00,CREDIT,NETBANKING,23355.83,E-COM,ANDROID 7,192.168.35.91,0
T0001868,A00007,2025-12-03T13:52:00,CREDIT,BRANCH,80765.04,RENT,iOS 16,192.168.233.205,0
T0001869,A00073,2025-12-02T17:45:00,DEBIT,UPI,169.0,DINING,iOS 15,192.168.202.79,0
T0001870,A00080,2025-12-02T22:11:00,CREDIT,BRANCH,40121.32,HEALTH,ANDROID 10,192.168.45.108,0
T0001871,A00052,2025-12-02T11:19:00,CREDIT,BRANCH,69078.09,GROCERY,ANDROID 11,192.168.16.6,0
T0001872,A00105,2025-12-02T01:40:00,CREDIT,ATM,69918.21,HEALTH,ANDROID 12,192.168.139.145,0
T0001873,A00110,2025-12-03T03:05:00,DEBIT,BRANCH,44165.87,FUEL,iOS 16,192.168.183.36,0
T0001874,A00146,2025-12-03T08:30:00,CREDIT,NETBANKING,32143.57,GROCERY,iOS 16,192.168.238.185,0
T0001875,A00003,2025-12-01T21:14:00,CREDIT,ATM,11056.69,E-COM,ANDROID 9,192.168.218.77,0
T0001876,A00061,2025-12-01T14:20:00,CREDIT,ATM,91620.71,TRAVEL,iOS 14,192.168.144.106,0
T0001877,A00169,2025-12-02T14:40:00,DEBIT,ATM,97238.85,RENT,iOS 14,192.168.113.79,0
T0001878,A00182,2025-12-02T02:34:00,DEBIT,ATM,61218.07,DINING,ANDROID 9,192.168.124.214,0
T0001879,A00181,2025-12-03T19:33:00,CREDIT,ATM,57853.02,RENT,ANDROID 10,192.168.209.68,0
T0001880,A00005,2025-12-02T20:53:00,DEBIT,NETBANKING,22491.65,TRAVEL,ANDROID 8,192.168.244.186,0
T0001881,A00056,2025-12-03T00:17:00,CREDIT,UPI,24955.26,FUEL,iOS 16,192.168.228.34,0
T0001882,A00016,2025-12-03T08:11:00,DEBIT,UPI,86049.11,GROCERY,ANDROID 10,192.168.178.50,1
T0001883,A00074,2025-12-03T04:01:00,CREDIT,ATM,33700.98,E-COM,iOS 13,192.168.19.63,0
T0001884,A00003,2025-12-01T11:55:00,CREDIT,ATM,56690.17,RENT,ANDROID 7,192.168.75.186,0
T0001885,A00157,2025-12-02T00:15:00,DEBIT,UPI,14186.44,TRAVEL,ANDROID 7,192.168.104.188,0
T0001886,A00119,2025-12-02T07:45:00,CREDIT,ATM,52900.06,DINING,ANDROID 11,192.168.241.247,0
T0001887,A00001,2025-12-02T22:54:00,CREDIT,UPI,92273.65,UTILITIES,iOS 14,192.168.184.142,1
T0001888,A00077,2025-12-01T21:54:00,CREDIT,ATM,39685.05,UTILITIES,ANDROID 9,192.168.189.13,0
T0001889,A00053,2025-12-02T05:14:00,DEBIT,NETBANKING,82889.92,E-COM,iOS 17,192.168.69.9,1
T0001890,A00064,2025-12-01T22:18:00,CREDIT,BRANCH,29310.87,RENT,ANDROID 7,192.168.9.78,0
T0001891,A00060,2025-12-03T06:16:00,CREDIT,BRANCH,50468.25,DINING,iOS 16,192.168.14.9,0
T0001892,A00142,2025-12-03T15:01:00,CREDIT,NETBANKING,56929.63,RENT,ANDROID 6,192.168.78.227,0
T0001893,A00168,2025-12-01T15:07:00,CREDIT,BRANCH,88932.39,FUEL,ANDROID 9,192.168.19.78,0
T0001894,A00054,2025-12-03T18:26:00,CREDIT,UPI,15558.82,TRAVEL,iOS 13,192.168.82.209,0
T0001895,A00144,2025-12-03T02:36:00,CREDIT,BRANCH,39114.8,E-COM,ANDROID 11,192.168.81.51,0
T0001896,A00052,2025-12-01T18:06:00,DEBIT,NETBANKING,981.46,GROCERY,ANDROID 12,192.168.55.56,0
T0001897,A00053,2025-12-03T20:55:00,DEBIT,NETBANKING,2245.56,UTILITIES,ANDROID 13,192.168.225.18,0
T0001898,A00188,2025-12-03T08:15:00,DEBIT,BRANCH,78342.16,TRAVEL,iOS 12,192.168.224.220,0
T0001899,A00110,2025-12-01T18:41:00,CREDIT,ATM,75102.83,TRAVEL,ANDROID 6,192.168.88.72,0
T0001900,A00165,2025-12-02T10:16:00,DEBIT,UPI,7870.28,E-COM,iOS 17,192.168.132.209,0
T0001901,A00125,2025-12-01T20:38:00,DEBIT,UPI,21717.64,E-COM,ANDROID 14,192.168.151.118,0
T0001902,A00018,2025-12-03T15:34:00,DEBIT,UPI,45449.18,E-COM,iOS 17,192.168.67.75,0
T0001903,A00014,2025-12-02T10:29:00,DEBIT,BRANCH,81441.7,DINING,iOS 14,192.168.236.187,0
T0001904,A00199,2025-12-01T15:56:00,CREDIT,BRANCH,32145.44,RENT,ANDROID 8,192.168.135.13,0
T0001905,A00099,2025-12-02T09:33:00,DEBIT,BRANCH,15450.91,HEALTH,iOS 14,192.168.32.47,0
T0001906,A00040,2025-12-02T06:37:00,DEBIT,ATM,38558.47,RENT,iOS 16,192.168.75.243,0
T0001907,A00064,2025-12-02T18:08:00,DEBIT,NETBANKING,45164.38,FUEL,iOS 12,192.168.66.22,0
T0001908,A00023,2025-12-01T12:13:00,DEBIT,BRANCH,96602.73,GROCERY,ANDROID 11,192.168.212.207,0
T0001909,A00191,2025-12-03T02:55:00,DEBIT,UPI,45468.74,GROCERY,iOS 15,192.168.149.178,0
T0001910,A00010,2025-12-03T15:28:00,DEBIT,NETBANKING,35284.55,RENT,iOS 13,192.168.162.189,0
T0001911,A00196,2025-12-01T16:28:00,CREDIT,UPI,17307.72,E-COM,iOS 15,192.168.130.64,0
T0001912,A00057,2025-12-02T23:03:00,CREDIT,NETBANKING,16396.8,TRAVEL,iOS 13,192.168.73.29,0
T0001913,A00097,2025-12-01T21:01:00,CREDIT,ATM,68525.67,RENT,ANDROID 12,192.168.98.233,0
T0001914,A00050,2025-12-03T11:31:00,DEBIT,NETBANKING,20275.55,RENT,ANDROID 13,192.168.9.79,0
T0001915,A00129,2025-12-03T18:23:00,CREDIT,ATM,1223.77,HEALTH,ANDROID 8,192.168.5.221,0
T0001916,A00096,2025-12-03T02:54:00,CREDIT,ATM,7183.58,TRAVEL,ANDROID 13,192.168.254.66,0
T0001917,A00160,2025-12-03T08:55:00,DEBIT,BRANCH,42742.51,UTILITIES,ANDROID 11,192.168.212.60,0
T0001918,A00069,2025-12-01T21:37:00,CREDIT,BRANCH,47442.82,E-COM,ANDROID 11,192.168.78.5,0
T0001919,A00108,2025-12-01T14:29:00,CREDIT,ATM,54296.56,E-COM,iOS 13,192.168.14.168,0
T0001920,A00095,2025-12-03T00:05:00,DEBIT,NETBANKING,59273.29,FUEL,ANDROID 12,192.168.111.11,0
T0001921,A00039,2025-12-03T01:22:00,CREDIT,ATM,75757.21,DINING,ANDROID 9,192.168.237.172,0
T0001922,A00185,2025-12-03T16:27:00,DEBIT,BRANCH,17277.43,RENT,iOS 13,192.168.21.111,0
T0001923,A00097,2025-12-01T14:11:00,CREDIT,ATM,62369.06,GROCERY,iOS 16,192.168.173.25,0
T0001924,A00050,2025-12-01T22:58:00,DEBIT,NETBANKING,65487.39,GROCERY,ANDROID 14,192.168.114.181,0
T0001925,A00041,2025-12-01T13:23:00,DEBIT,NETBANKING,85057.85,FUEL,iOS 13,192.168.39.96,1
T0001926,A00192,2025-12-02T05:12:00,DEBIT,ATM,53855.72,DINING,ANDROID 14,192.168.255.254,0
T0001927,A00103,2025-12-02T05:20:00,DEBIT,UPI,76369.41,FUEL,ANDROID 10,192.168.29.100,0
T0001928,A00080,2025-12-02T05:51:00,DEBIT,UPI,4305.89,DINING,ANDROID 14,192.168.254.114,0
T0001929,A00164,2025-12-02T20:48:00,CREDIT,NETBANKING,83199.23,TRAVEL,iOS 15,192.168.205.73,1
T0001930,A00103,2025-12-03T12:07:00,CREDIT,UPI,59599.54,E-COM,ANDROID 8,192.168.57.157,0
T0001931,A00037,2025-12-03T09:48:00,CREDIT,NETBANKING,17945.62,UTILITIES,ANDROID 10,192.168.32.12,0
T0001932,A00073,2025-12-01T20:08:00,CREDIT,NETBANKING,79593.98,FUEL,ANDROID 13,192.168.57.24,0
T0001933,A00121,2025-12-03T19:53:00,CREDIT,NETBANKING,82546.97,DINING,ANDROID 10,192.168.49.167,1
T0001934,A00042,2025-12-02T20:04:00,DEBIT,UPI,73548.82,GROCERY,ANDROID 12,192.168.216.105,0
T0001935,A00006,2025-12-03T11:20:00,DEBIT,UPI,6285.68,TRAVEL,iOS 17,192.168.82.139,0
T0001936,A00087,2025-12-01T22:12:00,CREDIT,NETBANKING,87303.17,GROCERY,ANDROID 6,192.168.167.208,1
T0001937,A00046,2025-12-02T03:26:00,DEBIT,NETBANKING,55005.84,GROCERY,iOS 16,192.168.82.237,0
T0001938,A00107,2025-12-03T18:30:00,DEBIT,UPI,6011.15,DINING,ANDROID 12,192.168.83.211,0
T0001939,A00118,2025-12-03T12:37:00,CREDIT,NETBANKING,85786.57,E-COM,iOS 13,192.168.197.173,1
T0001940,A00053,2025-12-01T23:38:00,CREDIT,BRANCH,90017.82,FUEL,ANDROID 7,192.168.206.46,0
T0001941,A00102,2025-12-02T16:03:00,DEBIT,NETBANKING,43433.64,RENT,iOS 12,192.168.0.250,0
T0001942,A00020,2025-12-01T21:57:00,DEBIT,NETBANKING,20152.45,UTILITIES,iOS 13,192.168.50.173,0
T0001943,A00139,2025-12-03T18:58:00,DEBIT,ATM,89776.26,HEALTH,iOS 17,192.168.32.136,0
T0001944,A00123,2025-12-02T07:12:00,DEBIT,BRANCH,95269.13,HEALTH,ANDROID 7,192.168.22.109,0
T0001945,A00194,2025-12-03T03:56:00,CREDIT,NETBANKING,677.08,FUEL,iOS 14,192.168.126.198,0
T0001946,A00020,2025-12-03T03:24:00,DEBIT,BRANCH,60689.55,DINING,ANDROID 14,192.168.56.91,0
T0001947,A00152,2025-12-02T13:36:00,DEBIT,ATM,35026.85,HEALTH,ANDROID 6,192.168.77.180,0
T0001948,A00101,2025-12-02T10:43:00,CREDIT,BRANCH,53409.96,E-COM,iOS 14,192.168.48.36,0
T0001949,A00083,2025-12-02T15:35:00,DEBIT,ATM,61693.43,E-COM,ANDROID 9,192.168.139.172,0
T0001950,A00112,2025-12-03T03:53:00,DEBIT,BRANCH,73830.5,E-COM,ANDROID 6,192.168.227.69,0
T0001951,A00161,2025-12-02T17:26:00,DEBIT,BRANCH,42333.98,RENT,ANDROID 13,192.168.202.125,0
T0001952,A00006,2025-12-02T23:23:00,DEBIT,BRANCH,30734.0,HEALTH,ANDROID 11,192.168.145.104,0
T0001953,A00071,2025-12-01T14:08:00,DEBIT,ATM,11298.83,HEALTH,ANDROID 13,192.168.175.53,0
T0001954,A00103,2025-12-03T11:02:00,DEBIT,BRANCH,29332.08,GROCERY,ANDROID 11,192.168.5.203,0
T0001955,A00155,2025-12-01T20:22:00,CREDIT,UPI,32700.37,E-COM,ANDROID 6,192.168.83.103,0
T0001956,A00036,2025-12-02T16:18:00,DEBIT,BRANCH,40051.47,GROCERY,ANDROID 14,192.168.91.70,0
T0001957,A00137,2025-12-03T17:54:00,CREDIT,ATM,52032.34,UTILITIES,ANDROID 14,192.168.97.224,0
T0001958,A00171,2025-12-03T15:55:00,DEBIT,ATM,48272.64,UTILITIES,iOS 17,192.168.242.68,0
